Order Date;Customer Name;City;Product Name;Unit Price;Quantity;Discount (%);Subtotal;Discount Amount;Total Sales;Shipping Fee;Grand Total;Payment Method;Order Status;Platform;Customer Rating;Size;Material;Gender
21/12/2025 12:48;Dina Pradipta;Medan;Kemeja Casual;199.000;2;0;398.000;0;398.000;20.000;954.000;Transfer Bank;Cancelled;FashionKita;4;S;Katun;Pria
21/12/2025 12:48;Dina Pradipta;Medan;Kemeja Formal;244.000;1;0;244.000;0;244.000;20.000;954.000;Transfer Bank;Cancelled;FashionKita;4;XL;Linen;Pria
21/12/2025 12:48;Dina Pradipta;Medan;Kaos Polo;146.000;2;0;292.000;0;292.000;20.000;954.000;Transfer Bank;Cancelled;FashionKita;4;S;Katun Pique;Pria
22/03/2025 20:13;Bella Santoso;Jakarta;Hoodie;293.000;1;0;293.000;0;293.000;24.000;1.378.000;e-Wallet;Completed;Toko Fashion App;2;L;Cotton Combed;Pria
22/03/2025 20:13;Bella Santoso;Jakarta;Kemeja Formal;326.000;1;0;326.000;0;326.000;24.000;1.378.000;e-Wallet;Completed;Toko Fashion App;2;M;Linen;Pria
22/03/2025 20:13;Bella Santoso;Jakarta;Celana Pendek;245.000;3;0;735.000;0;735.000;24.000;1.378.000;e-Wallet;Completed;Toko Fashion App;2;L;Katun;Pria
09/03/2025 17:54;Qori Santoso;Semarang;Kaos Polo;155.000;3;0;465.000;0;465.000;27.000;1.715.000;COD;Completed;Toko Fashion App;2;XL;Katun Pique;Pria
09/03/2025 17:54;Qori Santoso;Semarang;Blouse;264.000;2;0;528.000;0;528.000;27.000;1.715.000;COD;Completed;Toko Fashion App;2;L;Rayon;Wanita
09/03/2025 17:54;Qori Santoso;Semarang;Legging;235.000;1;0;235.000;0;235.000;27.000;1.715.000;COD;Completed;Toko Fashion App;2;L;Spandex;Wanita
09/03/2025 17:54;Qori Santoso;Semarang;Celana Chino;230.000;2;0;460.000;0;460.000;27.000;1.715.000;COD;Completed;Toko Fashion App;2;XL;Twill;Pria
08/10/2025 12:51;Erna Setiawan;Bandung;Blouse;274.000;1;0;274.000;0;274.000;27.000;2.159.000;Transfer Bank;Completed;OutfitNow;4;M;Viscose;Wanita
08/10/2025 12:51;Erna Setiawan;Bandung;Jaket Denim;514.000;2;0;1.028.000;0;1.028.000;27.000;2.159.000;Transfer Bank;Completed;OutfitNow;4;XXL;Chambray;Pria
08/10/2025 12:51;Erna Setiawan;Bandung;Kemeja Formal;189.000;2;0;378.000;0;378.000;27.000;2.159.000;Transfer Bank;Completed;OutfitNow;4;M;Katun Oxford;Pria
08/10/2025 12:51;Erna Setiawan;Bandung;Sweater;226.000;2;0;452.000;0;452.000;27.000;2.159.000;Transfer Bank;Completed;OutfitNow;4;M;Acrylic;Pria
13/08/2025 13:17;Sari Halim;Medan;Blouse;310.000;3;0;930.000;0;930.000;27.000;2.272.000;e-Wallet;Completed;StyleMart;5;XXL;Viscose;Wanita
13/08/2025 13:17;Sari Halim;Medan;Cardigan;347.000;2;0;694.000;0;694.000;27.000;2.272.000;e-Wallet;Completed;StyleMart;5;L;Wool;Wanita
13/08/2025 13:17;Sari Halim;Medan;Kaos Polo;230.000;2;0;460.000;0;460.000;27.000;2.272.000;e-Wallet;Completed;StyleMart;5;XL;Lacoste Cotton;Pria
13/08/2025 13:17;Sari Halim;Medan;Rok Midi;161.000;1;0;161.000;0;161.000;27.000;2.272.000;e-Wallet;Completed;StyleMart;5;S;Twill;Wanita
15/05/2025 16:10;Fitri Halim;Tanjung Selor;Dress Casual;417.000;2;0;834.000;0;834.000;27.000;2.710.000;COD;Completed;OutfitNow;1;S;Rayon;Wanita
15/05/2025 16:10;Fitri Halim;Tanjung Selor;Hoodie;234.000;2;0;468.000;0;468.000;27.000;2.710.000;COD;Completed;OutfitNow;1;L;Fleece;Pria
15/05/2025 16:10;Fitri Halim;Tanjung Selor;Celana Jeans;423.000;2;0;846.000;0;846.000;27.000;2.710.000;COD;Completed;OutfitNow;1;M;Stretch Denim;Pria
15/05/2025 16:10;Fitri Halim;Tanjung Selor;Dress Formal;535.000;1;0;535.000;0;535.000;27.000;2.710.000;COD;Completed;OutfitNow;1;L;Silk Blend;Wanita
18/04/2025 15:01;Fajar Budiman;Wamena;Dress Casual;216.000;1;0;216.000;0;216.000;27.000;1.048.000;COD;Cancelled;Toko Fashion App;3;XXL;Katun;Wanita
18/04/2025 15:01;Fajar Budiman;Wamena;Kemeja Casual;274.000;1;0;274.000;0;274.000;27.000;1.048.000;COD;Cancelled;Toko Fashion App;3;S;Chambray;Pria
18/04/2025 15:01;Fajar Budiman;Wamena;Kaos Panjang;126.000;1;0;126.000;0;126.000;27.000;1.048.000;COD;Cancelled;Toko Fashion App;3;XXL;Katun;Pria
18/04/2025 15:01;Fajar Budiman;Wamena;Gamis;405.000;1;0;405.000;0;405.000;27.000;1.048.000;COD;Cancelled;Toko Fashion App;3;L;Sutra;Wanita
08/09/2025 14:17;Lestari Budiman;Ambon;Kaos Pendek;81.000;4;0;324.000;0;324.000;17.000;618.000;Kartu Kredit;Completed;Toko Fashion App;5;S;Jersey;Pria
08/09/2025 14:17;Lestari Budiman;Ambon;Kemeja Casual;277.000;1;0;277.000;0;277.000;17.000;618.000;Kartu Kredit;Completed;Toko Fashion App;5;XXL;Chambray;Pria
22/03/2025 14:47;Yani Santoso;Jakarta;Sweater;354.000;1;0;354.000;0;354.000;27.000;1.801.000;COD;Completed;OutfitNow;1;XL;Wool;Pria
22/03/2025 14:47;Yani Santoso;Jakarta;Cardigan;445.000;2;0;890.000;0;890.000;27.000;1.801.000;COD;Completed;OutfitNow;1;XL;Knitted;Wanita
22/03/2025 14:47;Yani Santoso;Jakarta;Kaos Pendek;120.000;3;0;360.000;0;360.000;27.000;1.801.000;COD;Completed;OutfitNow;1;M;Katun;Pria
22/03/2025 14:47;Yani Santoso;Jakarta;Kaos Panjang;170.000;1;0;170.000;0;170.000;27.000;1.801.000;COD;Completed;OutfitNow;1;M;Jersey;Pria
13/07/2025 10:01;Dina Rahmawati;Mataram;Hijab;42.000;4;0;168.000;0;168.000;17.000;841.000;Transfer Bank;Completed;Toko Fashion App;4;M;Ceruty;Wanita
13/07/2025 10:01;Dina Rahmawati;Mataram;Blouse;328.000;2;0;656.000;0;656.000;17.000;841.000;Transfer Bank;Completed;Toko Fashion App;4;L;Rayon;Wanita
23/08/2025 12:19;Yani Kusuma;Tanjungpinang;Blouse;183.000;2;0;366.000;0;366.000;27.000;1.608.000;Kartu Kredit;Completed;StyleMart;4;XL;Rayon;Wanita
23/08/2025 12:19;Yani Kusuma;Tanjungpinang;Jaket Denim;547.000;1;0;547.000;0;547.000;27.000;1.608.000;Kartu Kredit;Completed;StyleMart;4;L;Cotton;Pria
23/08/2025 12:19;Yani Kusuma;Tanjungpinang;Hoodie;273.000;2;0;546.000;0;546.000;27.000;1.608.000;Kartu Kredit;Completed;StyleMart;4;L;Polyester;Pria
23/08/2025 12:19;Yani Kusuma;Tanjungpinang;Legging;122.000;1;0;122.000;0;122.000;27.000;1.608.000;Kartu Kredit;Completed;StyleMart;4;L;Polyester;Wanita
27/02/2025 18:37;Made Kusuma;Sorong;Celana Jeans;387.000;1;0;387.000;0;387.000;20.000;1.011.000;e-Wallet;Cancelled;StyleMart;4;L;Denim;Pria
27/02/2025 18:37;Made Kusuma;Sorong;Legging;142.000;1;0;142.000;0;142.000;20.000;1.011.000;e-Wallet;Cancelled;StyleMart;4;S;Nylon;Wanita
27/02/2025 18:37;Made Kusuma;Sorong;Kemeja Formal;231.000;2;0;462.000;0;462.000;20.000;1.011.000;e-Wallet;Cancelled;StyleMart;4;XL;Twill;Pria
06/11/2025 10:56;Bayu Fauziah;Mataram;Sweater;386.000;2;0;772.000;0;772.000;24.000;1.664.000;e-Wallet;Completed;FashionHub;5;M;Wool;Pria
06/11/2025 10:56;Bayu Fauziah;Mataram;Kaos Polo;155.000;2;0;310.000;0;310.000;24.000;1.664.000;e-Wallet;Completed;FashionHub;5;S;Polyester;Pria
06/11/2025 10:56;Bayu Fauziah;Mataram;Kemeja Formal;279.000;2;0;558.000;0;558.000;24.000;1.664.000;e-Wallet;Completed;FashionHub;5;XL;Linen;Pria
27/04/2025 14:30;Bella Saputra;Jambi;Celana Jeans;397.000;1;0;397.000;0;397.000;24.000;1.441.000;Transfer Bank;Completed;Toko Fashion App;1;XL;Katun;Pria
27/04/2025 14:30;Bella Saputra;Jambi;Kaos Panjang;105.000;2;0;210.000;0;210.000;24.000;1.441.000;Transfer Bank;Completed;Toko Fashion App;1;L;Jersey;Pria
27/04/2025 14:30;Bella Saputra;Jambi;Sweater;405.000;2;0;810.000;0;810.000;24.000;1.441.000;Transfer Bank;Completed;Toko Fashion App;1;XXL;Acrylic;Pria
14/01/2025 16:15;Fitri Santoso;Mataram;Kaos Polo;223.000;1;0;223.000;0;223.000;24.000;1.255.000;Kartu Kredit;Completed;FashionHub;5;XL;Polyester;Pria
14/01/2025 16:15;Fitri Santoso;Mataram;Hijab;86.000;1;0;86.000;0;86.000;24.000;1.255.000;Kartu Kredit;Completed;FashionHub;5;M;Polyester;Wanita
14/01/2025 16:15;Fitri Santoso;Mataram;Gamis;461.000;2;0;922.000;0;922.000;24.000;1.255.000;Kartu Kredit;Completed;FashionHub;5;L;Satin;Wanita
14/10/2025 09:43;Joko Maulana;Jambi;Legging;184.000;3;0;552.000;0;552.000;17.000;863.000;e-Wallet;Completed;Toko Fashion App;1;L;Polyester;Wanita
14/10/2025 09:43;Joko Maulana;Jambi;Hijab;147.000;2;0;294.000;0;294.000;17.000;863.000;e-Wallet;Completed;Toko Fashion App;1;XL;Polyester;Wanita
18/08/2025 09:09;Hana Puspita;Pekanbaru;Hijab;69.000;3;0;207.000;0;207.000;20.000;875.000;COD;Completed;StyleMart;4;M;Ceruty;Wanita
18/08/2025 09:09;Hana Puspita;Pekanbaru;Kemeja Formal;335.000;1;0;335.000;0;335.000;20.000;875.000;COD;Completed;StyleMart;4;L;Linen;Pria
18/08/2025 09:09;Hana Puspita;Pekanbaru;Celana Chino;313.000;1;0;313.000;0;313.000;20.000;875.000;COD;Completed;StyleMart;4;XL;Katun;Pria
12/08/2025 14:03;Yani Santoso;Wamena;Celana Chino;224.000;2;0;448.000;0;448.000;24.000;1.089.000;COD;Completed;FashionKita;5;L;Katun Twill;Pria
12/08/2025 14:03;Yani Santoso;Wamena;Kaos Panjang;171.000;2;0;342.000;0;342.000;24.000;1.089.000;COD;Completed;FashionKita;5;XL;Katun;Pria
12/08/2025 14:03;Yani Santoso;Wamena;Sweater;275.000;1;0;275.000;0;275.000;24.000;1.089.000;COD;Completed;FashionKita;5;XL;Knitted;Pria
20/04/2025 08:30;Bella Utami;Pontianak;Kaos Polo;188.000;2;0;376.000;0;376.000;27.000;1.950.000;Transfer Bank;Completed;OutfitNow;1;XL;Katun Pique;Pria
20/04/2025 08:30;Bella Utami;Pontianak;Kemeja Casual;191.000;2;0;382.000;0;382.000;27.000;1.950.000;Transfer Bank;Completed;OutfitNow;1;M;Katun;Pria
20/04/2025 08:30;Bella Utami;Pontianak;Sweater;297.000;1;0;297.000;0;297.000;27.000;1.950.000;Transfer Bank;Completed;OutfitNow;1;XL;Wool;Pria
20/04/2025 08:30;Bella Utami;Pontianak;Cardigan;434.000;2;0;868.000;0;868.000;27.000;1.950.000;Transfer Bank;Completed;OutfitNow;1;XL;Knitted;Wanita
29/05/2025 16:01;Indra Ananda;Pangkalpinang;Kemeja Formal;217.000;2;0;434.000;0;434.000;24.000;1.269.000;Transfer Bank;Completed;StyleMart;4;M;Twill;Pria
29/05/2025 16:01;Indra Ananda;Pangkalpinang;Jaket Denim;298.000;2;0;596.000;0;596.000;24.000;1.269.000;Transfer Bank;Completed;StyleMart;4;XL;Cotton;Pria
29/05/2025 16:01;Indra Ananda;Pangkalpinang;Blouse;215.000;1;0;215.000;0;215.000;24.000;1.269.000;Transfer Bank;Completed;StyleMart;4;L;Viscose;Wanita
18/01/2025 13:54;Dina Hidayat;Palembang;Jaket Bomber;274.000;2;0;548.000;0;548.000;27.000;1.650.000;Transfer Bank;Completed;FashionKita;5;L;Polyester;Pria
18/01/2025 13:54;Dina Hidayat;Palembang;Dress Casual;356.000;1;0;356.000;0;356.000;27.000;1.650.000;Transfer Bank;Completed;FashionKita;5;M;Katun;Wanita
18/01/2025 13:54;Dina Hidayat;Palembang;Hijab;53.000;1;0;53.000;0;53.000;27.000;1.650.000;Transfer Bank;Completed;FashionKita;5;S;Ceruty;Wanita
18/01/2025 13:54;Dina Hidayat;Palembang;Kaos Polo;222.000;3;0;666.000;0;666.000;27.000;1.650.000;Transfer Bank;Completed;FashionKita;5;L;Polyester;Pria
16/11/2025 16:08;Bayu Syahputra;Denpasar;Dress Formal;369.000;1;0;369.000;0;369.000;24.000;1.467.000;Transfer Bank;Completed;StyleMart;2;XL;Satin;Wanita
16/11/2025 16:08;Bayu Syahputra;Denpasar;Dress Casual;292.000;2;0;584.000;0;584.000;24.000;1.467.000;Transfer Bank;Completed;StyleMart;2;XXL;Viscose;Wanita
16/11/2025 16:08;Bayu Syahputra;Denpasar;Celana Pendek;245.000;2;0;490.000;0;490.000;24.000;1.467.000;Transfer Bank;Completed;StyleMart;2;L;Katun;Pria
06/07/2025 08:28;Citra Halim;Jambi;Jaket Bomber;460.000;2;0;920.000;0;920.000;22.000;1.720.000;Transfer Bank;Completed;OutfitNow;3;L;Nylon;Pria
06/07/2025 08:28;Citra Halim;Jambi;Dress Casual;389.000;2;0;778.000;0;778.000;22.000;1.720.000;Transfer Bank;Completed;OutfitNow;3;XXL;Rayon;Wanita
05/07/2025 13:27;Rizky Ananda;Merauke;Cardigan;238.000;1;0;238.000;0;238.000;24.000;1.479.000;Transfer Bank;Completed;Toko Fashion App;4;S;Knitted;Wanita
05/07/2025 13:27;Rizky Ananda;Merauke;Jaket Bomber;480.000;2;0;960.000;0;960.000;24.000;1.479.000;Transfer Bank;Completed;Toko Fashion App;4;M;Scuba;Pria
05/07/2025 13:27;Rizky Ananda;Merauke;Sweater;257.000;1;0;257.000;0;257.000;24.000;1.479.000;Transfer Bank;Completed;Toko Fashion App;4;L;Knitted;Pria
24/12/2025 20:36;Aulia Saputra;Padang;Celana Chino;205.000;1;0;205.000;0;205.000;17.000;688.000;Kartu Kredit;Cancelled;StyleMart;1;XXL;Katun;Pria
24/12/2025 20:36;Aulia Saputra;Padang;Dress Formal;466.000;1;0;466.000;0;466.000;17.000;688.000;Kartu Kredit;Cancelled;StyleMart;1;M;Silk Blend;Wanita
21/08/2025 15:13;Citra Ananda;Jakarta;Jaket Denim;467.000;2;0;934.000;0;934.000;27.000;1.625.000;Transfer Bank;Completed;FashionHub;1;XXL;Denim;Pria
21/08/2025 15:13;Citra Ananda;Jakarta;Sweater;301.000;1;0;301.000;0;301.000;27.000;1.625.000;Transfer Bank;Completed;FashionHub;1;L;Wool;Pria
21/08/2025 15:13;Citra Ananda;Jakarta;Hijab;118.000;1;0;118.000;0;118.000;27.000;1.625.000;Transfer Bank;Completed;FashionHub;1;L;Polyester;Wanita
21/08/2025 15:13;Citra Ananda;Jakarta;Blouse;245.000;1;0;245.000;0;245.000;27.000;1.625.000;Transfer Bank;Completed;FashionHub;1;XL;Satin;Wanita
23/04/2025 10:34;Clara Ramadhani;Semarang;Kaos Pendek;89.000;3;0;267.000;0;267.000;20.000;782.000;COD;Completed;Toko Fashion App;1;M;Katun;Pria
23/04/2025 10:34;Clara Ramadhani;Semarang;Celana Pendek;141.000;2;0;282.000;0;282.000;20.000;782.000;COD;Completed;Toko Fashion App;1;M;Katun;Pria
23/04/2025 10:34;Clara Ramadhani;Semarang;Legging;213.000;1;0;213.000;0;213.000;20.000;782.000;COD;Completed;Toko Fashion App;1;L;Spandex;Wanita
05/11/2025 17:58;Wahyu Hidayat;Denpasar;Sweater;368.000;1;0;368.000;0;368.000;24.000;1.686.000;e-Wallet;Returned;Toko Fashion App;4;XXL;Wool;Pria
05/11/2025 17:58;Wahyu Hidayat;Denpasar;Celana Pendek;184.000;4;0;736.000;0;736.000;24.000;1.686.000;e-Wallet;Returned;Toko Fashion App;4;XXL;Jersey;Pria
05/11/2025 17:58;Wahyu Hidayat;Denpasar;Kemeja Formal;279.000;2;0;558.000;0;558.000;24.000;1.686.000;e-Wallet;Returned;Toko Fashion App;4;L;Linen;Pria
19/10/2025 16:30;Fitri Iskandar;Tanjung Selor;Rok Midi;283.000;3;0;849.000;0;849.000;22.000;1.163.000;Transfer Bank;Completed;FashionKita;1;S;Polyester;Wanita
19/10/2025 16:30;Fitri Iskandar;Tanjung Selor;Kaos Pendek;146.000;2;0;292.000;0;292.000;22.000;1.163.000;Transfer Bank;Completed;FashionKita;1;L;Cotton Combed;Pria
19/12/2025 16:29;Dewi Setiawan;Semarang;Hijab;42.000;4;0;168.000;0;168.000;24.000;1.722.000;Transfer Bank;Returned;FashionKita;4;XXL;Voal;Wanita
19/12/2025 16:29;Dewi Setiawan;Semarang;Dress Casual;402.000;2;0;804.000;0;804.000;24.000;1.722.000;Transfer Bank;Returned;FashionKita;4;L;Rayon;Wanita
19/12/2025 16:29;Dewi Setiawan;Semarang;Cardigan;363.000;2;0;726.000;0;726.000;24.000;1.722.000;Transfer Bank;Returned;FashionKita;4;M;Wool;Wanita
02/04/2025 09:15;Citra Utami;Ambon;Hijab;77.000;4;0;308.000;0;308.000;24.000;1.071.000;COD;Completed;StyleMart;4;XXL;Polyester;Wanita
02/04/2025 09:15;Citra Utami;Ambon;Kemeja Casual;228.000;2;0;456.000;0;456.000;24.000;1.071.000;COD;Completed;StyleMart;4;M;Katun;Pria
02/04/2025 09:15;Citra Utami;Ambon;Jaket Bomber;283.000;1;0;283.000;0;283.000;24.000;1.071.000;COD;Completed;StyleMart;4;XL;Scuba;Pria
04/06/2025 10:47;Nanda Iskandar;Jayapura;Hijab;39.000;2;0;78.000;0;78.000;17.000;372.000;Transfer Bank;Completed;Toko Fashion App;1;S;Ceruty;Wanita
04/06/2025 10:47;Nanda Iskandar;Jayapura;Gamis;277.000;1;0;277.000;0;277.000;17.000;372.000;Transfer Bank;Completed;Toko Fashion App;1;XXL;Woolpeach;Wanita
23/03/2025 20:20;Dewi Budiman;Manado;Sweater;211.000;2;0;422.000;0;422.000;27.000;1.196.000;Kartu Kredit;Completed;Toko Fashion App;4;XL;Knitted;Pria
23/03/2025 20:20;Dewi Budiman;Manado;Kaos Panjang;111.000;1;0;111.000;0;111.000;27.000;1.196.000;Kartu Kredit;Completed;Toko Fashion App;4;XL;Katun;Pria
23/03/2025 20:20;Dewi Budiman;Manado;Jaket Bomber;384.000;1;0;384.000;0;384.000;27.000;1.196.000;Kartu Kredit;Completed;Toko Fashion App;4;M;Nylon;Pria
23/03/2025 20:20;Dewi Budiman;Manado;Celana Chino;252.000;1;0;252.000;0;252.000;27.000;1.196.000;Kartu Kredit;Completed;Toko Fashion App;4;XL;Katun;Pria
02/04/2025 08:55;Dewi Setiawan;Sorong;Jaket Denim;437.000;2;0;874.000;0;874.000;24.000;2.324.000;e-Wallet;Completed;FashionHub;2;XL;Cotton;Pria
02/04/2025 08:55;Dewi Setiawan;Sorong;Jaket Bomber;412.000;2;0;824.000;0;824.000;24.000;2.324.000;e-Wallet;Completed;FashionHub;2;XL;Nylon;Pria
02/04/2025 08:55;Dewi Setiawan;Sorong;Rok Midi;301.000;2;0;602.000;0;602.000;24.000;2.324.000;e-Wallet;Completed;FashionHub;2;L;Polyester;Wanita
06/04/2025 08:24;Vina Ananda;Makassar;Dress Formal;803.000;1;0;803.000;0;803.000;24.000;1.417.000;Kartu Kredit;Completed;FashionKita;1;XXL;Silk Blend;Wanita
06/04/2025 08:24;Vina Ananda;Makassar;Kemeja Casual;217.000;1;0;217.000;0;217.000;24.000;1.417.000;Kartu Kredit;Completed;FashionKita;1;L;Katun;Pria
06/04/2025 08:24;Vina Ananda;Makassar;Hoodie;373.000;1;0;373.000;0;373.000;24.000;1.417.000;Kartu Kredit;Completed;FashionKita;1;XL;Polyester;Pria
30/09/2025 20:02;Oka Santoso;Bandung;Celana Pendek;117.000;2;0;234.000;0;234.000;22.000;892.000;Kartu Kredit;Returned;FashionKita;4;S;Jersey;Pria
30/09/2025 20:02;Oka Santoso;Bandung;Hoodie;358.000;1;0;358.000;0;358.000;22.000;892.000;Kartu Kredit;Returned;FashionKita;4;XXL;Fleece;Pria
30/09/2025 20:02;Oka Santoso;Bandung;Hijab;43.000;1;0;43.000;0;43.000;22.000;892.000;Kartu Kredit;Returned;FashionKita;4;S;Polyester;Wanita
30/09/2025 20:02;Oka Santoso;Bandung;Kaos Polo;235.000;1;0;235.000;0;235.000;22.000;892.000;Kartu Kredit;Returned;FashionKita;4;M;Katun Pique;Pria
21/07/2025 18:40;Qori Halim;Jakarta;Sweater;442.000;1;0;442.000;0;442.000;17.000;1.010.000;COD;Completed;Toko Fashion App;3;M;Acrylic;Pria
21/07/2025 18:40;Qori Halim;Jakarta;Gamis;551.000;1;0;551.000;0;551.000;17.000;1.010.000;COD;Completed;Toko Fashion App;3;L;Woolpeach;Wanita
12/09/2025 13:54;Eka Maulana;Medan;Legging;223.000;3;0;669.000;0;669.000;24.000;1.431.000;COD;Returned;Toko Fashion App;3;M;Nylon;Wanita
12/09/2025 13:54;Eka Maulana;Medan;Jaket Bomber;458.000;1;0;458.000;0;458.000;24.000;1.431.000;COD;Returned;Toko Fashion App;3;M;Nylon;Pria
12/09/2025 13:54;Eka Maulana;Medan;Kemeja Formal;280.000;1;0;280.000;0;280.000;24.000;1.431.000;COD;Returned;Toko Fashion App;3;M;Katun Oxford;Pria
22/11/2025 15:51;Yani Maulana;Tanjungpinang;Dress Casual;220.000;2;0;440.000;0;440.000;24.000;1.290.000;COD;Cancelled;Toko Fashion App;2;XXL;Viscose;Wanita
22/11/2025 15:51;Yani Maulana;Tanjungpinang;Kaos Pendek;133.000;1;0;133.000;0;133.000;24.000;1.290.000;COD;Cancelled;Toko Fashion App;2;XL;Jersey;Pria
22/11/2025 15:51;Yani Maulana;Tanjungpinang;Kaos Polo;231.000;3;0;693.000;0;693.000;24.000;1.290.000;COD;Cancelled;Toko Fashion App;2;L;Katun Pique;Pria
21/03/2025 19:53;Zahra Ramadhani;Kupang;Cardigan;356.000;2;0;712.000;0;712.000;24.000;1.731.000;e-Wallet;Completed;StyleMart;4;S;Acrylic;Wanita
21/03/2025 19:53;Zahra Ramadhani;Kupang;Kemeja Formal;226.000;2;0;452.000;0;452.000;24.000;1.731.000;e-Wallet;Completed;StyleMart;4;XXL;Katun Oxford;Pria
21/03/2025 19:53;Zahra Ramadhani;Kupang;Gamis;543.000;1;0;543.000;0;543.000;24.000;1.731.000;e-Wallet;Completed;StyleMart;4;S;Sutra;Wanita
01/09/2025 14:33;Lestari Fauziah;Jayapura;Sweater;268.000;2;0;536.000;0;536.000;27.000;1.835.000;Kartu Kredit;Completed;FashionKita;4;XL;Wool;Pria
01/09/2025 14:33;Lestari Fauziah;Jayapura;Jaket Denim;501.000;1;0;501.000;0;501.000;27.000;1.835.000;Kartu Kredit;Completed;FashionKita;4;M;Denim;Pria
01/09/2025 14:33;Lestari Fauziah;Jayapura;Rok Midi;351.000;1;0;351.000;0;351.000;27.000;1.835.000;Kartu Kredit;Completed;FashionKita;4;L;Polyester;Wanita
01/09/2025 14:33;Lestari Fauziah;Jayapura;Dress Casual;420.000;1;0;420.000;0;420.000;27.000;1.835.000;Kartu Kredit;Completed;FashionKita;4;XXL;Viscose;Wanita
28/02/2025 10:25;Lestari Ananda;Tanjung Selor;Cardigan;227.000;1;0;227.000;0;227.000;27.000;1.845.000;Transfer Bank;Completed;StyleMart;2;XXL;Knitted;Wanita
28/02/2025 10:25;Lestari Ananda;Tanjung Selor;Sweater;211.000;1;0;211.000;0;211.000;27.000;1.845.000;Transfer Bank;Completed;StyleMart;2;S;Knitted;Pria
28/02/2025 10:25;Lestari Ananda;Tanjung Selor;Legging;226.000;3;0;678.000;0;678.000;27.000;1.845.000;Transfer Bank;Completed;StyleMart;2;M;Spandex;Wanita
28/02/2025 10:25;Lestari Ananda;Tanjung Selor;Blouse;234.000;3;0;702.000;0;702.000;27.000;1.845.000;Transfer Bank;Completed;StyleMart;2;S;Viscose;Wanita
04/06/2025 12:56;Vina Syahputra;Pontianak;Dress Formal;377.000;1;0;377.000;0;377.000;17.000;780.000;e-Wallet;Completed;Toko Fashion App;3;L;Satin;Wanita
04/06/2025 12:56;Vina Syahputra;Pontianak;Rok Midi;193.000;2;0;386.000;0;386.000;17.000;780.000;e-Wallet;Completed;Toko Fashion App;3;M;Katun;Wanita
27/10/2025 18:57;Gita Halim;Banjarbaru;Kaos Panjang;128.000;2;0;256.000;0;256.000;24.000;1.173.000;e-Wallet;Pending;Toko Fashion App;4;S;Katun;Pria
27/10/2025 18:57;Gita Halim;Banjarbaru;Celana Chino;355.000;1;0;355.000;0;355.000;24.000;1.173.000;e-Wallet;Pending;Toko Fashion App;4;L;Katun;Pria
27/10/2025 18:57;Gita Halim;Banjarbaru;Jaket Bomber;269.000;2;0;538.000;0;538.000;24.000;1.173.000;e-Wallet;Pending;Toko Fashion App;4;L;Polyester;Pria
10/08/2025 14:13;Clara Maulana;Tanjungpinang;Gamis;704.000;2;0;1.408.000;0;1.408.000;27.000;2.627.000;Kartu Kredit;Pending;StyleMart;2;M;Satin;Wanita
10/08/2025 14:13;Clara Maulana;Tanjungpinang;Blouse;198.000;2;0;396.000;0;396.000;27.000;2.627.000;Kartu Kredit;Pending;StyleMart;2;S;Viscose;Wanita
10/08/2025 14:13;Clara Maulana;Tanjungpinang;Hoodie;354.000;1;0;354.000;0;354.000;27.000;2.627.000;Kartu Kredit;Pending;StyleMart;2;L;Cotton Combed;Pria
10/08/2025 14:13;Clara Maulana;Tanjungpinang;Cardigan;221.000;2;0;442.000;0;442.000;27.000;2.627.000;Kartu Kredit;Pending;StyleMart;2;XXL;Acrylic;Wanita
12/07/2025 17:51;Gita Wijaya;Jambi;Kemeja Casual;266.000;2;0;532.000;0;532.000;27.000;2.049.000;Kartu Kredit;Completed;StyleMart;2;L;Linen;Pria
12/07/2025 17:51;Gita Wijaya;Jambi;Dress Casual;269.000;2;0;538.000;0;538.000;27.000;2.049.000;Kartu Kredit;Completed;StyleMart;2;L;Rayon;Wanita
12/07/2025 17:51;Gita Wijaya;Jambi;Jaket Denim;338.000;2;0;676.000;0;676.000;27.000;2.049.000;Kartu Kredit;Completed;StyleMart;2;L;Cotton;Pria
12/07/2025 17:51;Gita Wijaya;Jambi;Hoodie;276.000;1;0;276.000;0;276.000;27.000;2.049.000;Kartu Kredit;Completed;StyleMart;2;L;Polyester;Pria
30/11/2025 20:20;Aulia Puspita;Pontianak;Kaos Polo;193.000;3;0;579.000;0;579.000;24.000;1.766.000;e-Wallet;Completed;Toko Fashion App;4;M;Katun Pique;Pria
30/11/2025 20:20;Aulia Puspita;Pontianak;Jaket Bomber;312.000;2;0;624.000;0;624.000;24.000;1.766.000;e-Wallet;Completed;Toko Fashion App;4;XL;Nylon;Pria
30/11/2025 20:20;Aulia Puspita;Pontianak;Celana Jeans;539.000;1;0;539.000;0;539.000;24.000;1.766.000;e-Wallet;Completed;Toko Fashion App;4;XL;Denim;Pria
23/06/2025 10:07;Hana Pradipta;Palembang;Kaos Polo;133.000;2;0;266.000;0;266.000;17.000;459.000;Kartu Kredit;Completed;StyleMart;4;M;Katun Pique;Pria
23/06/2025 10:07;Hana Pradipta;Palembang;Hijab;44.000;4;0;176.000;0;176.000;17.000;459.000;Kartu Kredit;Completed;StyleMart;4;M;Polyester;Wanita
